date,state,lat,long,confirmed,deaths,cured,new_cases,new_deaths,new_recovered
2020-04-10,Ladakh,34.2996,78.2932,15.0,0.0,10.0,1,0,0.0
2020-04-10,Punjab,31.1471,75.3412,101.0,8.0,4.0,0,0,0.0
2020-04-10,Kerala,10.8505,76.2711,357.0,2.0,96.0,12,0,13.0
2020-04-10,West Bengal,22.9868,87.855,116.0,5.0,16.0,13,0,0.0
2020-04-10,Jharkhand,23.6102,85.2799,13.0,1.0,0.0,9,0,0.0
2020-04-10,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0.0,0.0,0,0,0.0
2020-04-10,Andhra Pradesh,15.9129,79.74,348.0,4.0,6.0,0,0,0.0
2020-04-10,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-10,Assam,26.2006,92.9376,29.0,0.0,0.0,1,0,0.0
2020-04-10,Bihar,25.0961,85.3131,39.0,1.0,0.0,1,0,0.0
2020-04-10,Chandigarh,30.7333,76.7794,18.0,0.0,7.0,0,0,0.0
2020-04-10,Karnataka,15.3173,75.7139,181.0,5.0,28.0,0,0,0.0
2020-04-10,Delhi,28.7041,77.1025,720.0,12.0,25.0,51,0,4.0
2020-04-10,Goa,15.2993,74.124,7.0,0.0,0.0,0,0,0.0
2020-04-10,Gujarat,22.2587,71.1924,241.0,17.0,26.0,62,0,1.0
2020-04-10,Haryana,29.0588,76.0856,169.0,3.0,29.0,22,0,1.0
2020-04-10,Himachal Pradesh,31.1048,77.1734,18.0,1.0,2.0,0,0,0.0
2020-04-10,Jammu and Kashmir,33.7782,76.5762,158.0,4.0,4.0,0,0,0.0
2020-04-10,Chhattisgarh,21.2787,81.8661,10.0,0.0,9.0,0,0,0.0
2020-04-11,Madhya Pradesh,22.9734,78.6569,435.0,33.0,0.0,176,0,0.0
2020-04-11,Maharashtra,19.7515,75.7139,1574.0,110.0,188.0,210,0,63.0
2020-04-11,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-11,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-11,Odisha,20.9517,85.0985,48.0,1.0,2.0,4,0,0.0
2020-04-11,Puducherry,11.9416,79.8083,5.0,0.0,1.0,0,0,0.0
2020-04-11,Telengana,18.1124,79.0193,473.0,7.0,43.0,31,0,8.0
2020-04-11,Rajasthan,27.0238,74.2179,553.0,3.0,21.0,90,0,0.0
2020-04-11,Tamil Nadu,11.1271,78.6569,911.0,8.0,44.0,77,0,23.0
2020-04-11,Tripura,23.9408,91.9882,1.0,0.0,0.0,0,0,0.0
2020-04-11,Uttar Pradesh,26.8467,80.9462,431.0,4.0,32.0,21,0,1.0
2020-04-11,Uttarakhand,30.0668,79.0193,35.0,0.0,5.0,0,0,0.0
2020-04-11,Ladakh,34.2996,78.2932,15.0,0.0,10.0,0,0,0.0
2020-04-11,Punjab,31.1471,75.3412,132.0,11.0,5.0,31,0,1.0
2020-04-11,West Bengal,22.9868,87.855,116.0,5.0,16.0,0,0,0.0
2020-04-11,Kerala,10.8505,76.2711,364.0,2.0,123.0,7,0,27.0
2020-04-11,Jharkhand,23.6102,85.2799,14.0,1.0,0.0,1,0,0.0
2020-04-11,Karnataka,15.3173,75.7139,207.0,6.0,31.0,26,0,3.0
2020-04-11,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0.0,0.0,0,0,0.0
2020-04-11,Andhra Pradesh,15.9129,79.74,363.0,6.0,7.0,15,0,1.0
2020-04-11,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-11,Bihar,25.0961,85.3131,60.0,1.0,0.0,21,0,0.0
2020-04-11,Chandigarh,30.7333,76.7794,18.0,0.0,7.0,0,0,0.0
2020-04-11,Assam,26.2006,92.9376,29.0,1.0,0.0,0,0,0.0
2020-04-11,Delhi,28.7041,77.1025,903.0,13.0,25.0,183,0,0.0
2020-04-11,Goa,15.2993,74.124,7.0,0.0,1.0,0,0,1.0
2020-04-11,Gujarat,22.2587,71.1924,308.0,19.0,31.0,67,0,5.0
2020-04-11,Haryana,29.0588,76.0856,177.0,3.0,29.0,8,0,0.0
2020-04-11,Himachal Pradesh,31.1048,77.1734,28.0,1.0,6.0,10,0,4.0
2020-04-11,Jammu and Kashmir,33.7782,76.5762,207.0,4.0,6.0,49,0,2.0
2020-04-11,Chhattisgarh,21.2787,81.8661,18.0,0.0,9.0,8,0,0.0
2020-04-12,Puducherry,11.9416,79.8083,7.0,0.0,1.0,2,0,0.0
2020-04-12,Maharashtra,19.7515,75.7139,1761.0,127.0,208.0,187,0,20.0
2020-04-12,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-12,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-12,Odisha,20.9517,85.0985,50.0,1.0,2.0,2,0,0.0
2020-04-12,Punjab,31.1471,75.3412,151.0,11.0,5.0,19,0,0.0
2020-04-12,Madhya Pradesh,22.9734,78.6569,532.0,36.0,0.0,97,0,0.0
2020-04-12,West Bengal,22.9868,87.855,134.0,5.0,19.0,18,0,3.0
2020-04-12,Tamil Nadu,11.1271,78.6569,969.0,10.0,44.0,58,0,0.0
2020-04-12,Telengana,18.1124,79.0193,504.0,9.0,43.0,31,0,0.0
2020-04-12,Tripura,23.9408,91.9882,2.0,0.0,0.0,1,0,0.0
2020-04-12,Uttar Pradesh,26.8467,80.9462,452.0,5.0,45.0,21,0,13.0
2020-04-12,Uttarakhand,30.0668,79.0193,35.0,0.0,5.0,0,0,0.0
2020-04-12,Rajasthan,27.0238,74.2179,700.0,3.0,21.0,147,0,0.0
2020-04-12,Ladakh,34.2996,78.2932,15.0,0.0,10.0,0,0,0.0
2020-04-12,Chandigarh,30.7333,76.7794,19.0,0.0,7.0,1,0,0.0
2020-04-12,Karnataka,15.3173,75.7139,214.0,6.0,37.0,7,0,6.0
2020-04-12,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0.0,10.0,0,0,10.0
2020-04-12,Andhra Pradesh,15.9129,79.74,381.0,6.0,11.0,18,0,4.0
2020-04-12,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-12,Assam,26.2006,92.9376,29.0,1.0,0.0,0,0,0.0
2020-04-12,Bihar,25.0961,85.3131,63.0,1.0,0.0,3,0,0.0
2020-04-12,Chhattisgarh,21.2787,81.8661,18.0,0.0,9.0,0,0,0.0
2020-04-12,Kerala,10.8505,76.2711,364.0,2.0,123.0,0,0,0.0
2020-04-12,Goa,15.2993,74.124,7.0,0.0,5.0,0,0,4.0
2020-04-12,Gujarat,22.2587,71.1924,432.0,22.0,44.0,124,0,13.0
2020-04-12,Haryana,29.0588,76.0856,177.0,3.0,29.0,0,0,0.0
2020-04-12,Himachal Pradesh,31.1048,77.1734,32.0,1.0,6.0,4,0,0.0
2020-04-12,Jammu and Kashmir,33.7782,76.5762,207.0,4.0,6.0,0,0,0.0
2020-04-12,Jharkhand,23.6102,85.2799,17.0,1.0,0.0,3,0,0.0
2020-04-12,Delhi,28.7041,77.1025,1069.0,19.0,25.0,166,0,0.0
2020-04-13,Maharashtra,19.7515,75.7139,1985.0,149.0,217.0,224,0,9.0
2020-04-13,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-13,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-13,Odisha,20.9517,85.0985,54.0,1.0,12.0,4,0,10.0
2020-04-13,Puducherry,11.9416,79.8083,7.0,0.0,1.0,0,0,0.0
2020-04-13,Punjab,31.1471,75.3412,151.0,11.0,5.0,0,0,0.0
2020-04-13,Tripura,23.9408,91.9882,2.0,0.0,0.0,0,0,0.0
2020-04-13,Tamil Nadu,11.1271,78.6569,1043.0,11.0,50.0,74,0,6.0
2020-04-13,Telengana,18.1124,79.0193,504.0,9.0,43.0,0,0,0.0
2020-04-13,Uttar Pradesh,26.8467,80.9462,483.0,5.0,46.0,31,0,1.0
2020-04-13,Uttarakhand,30.0668,79.0193,35.0,0.0,5.0,0,0,0.0
2020-04-13,West Bengal,22.9868,87.855,152.0,7.0,29.0,18,0,10.0
2020-04-13,Madhya Pradesh,22.9734,78.6569,564.0,36.0,0.0,32,0,0.0
2020-04-13,Rajasthan,27.0238,74.2179,804.0,3.0,21.0,104,0,0.0
2020-04-13,Ladakh,34.2996,78.2932,15.0,0.0,10.0,0,0,0.0
2020-04-13,Kerala,10.8505,76.2711,376.0,2.0,179.0,12,0,56.0
2020-04-13,Karnataka,15.3173,75.7139,232.0,6.0,57.0,18,0,20.0
2020-04-13,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0.0,10.0,0,0,0.0
2020-04-13,Andhra Pradesh,15.9129,79.74,427.0,7.0,11.0,46,0,0.0
2020-04-13,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-13,Assam,26.2006,92.9376,29.0,1.0,0.0,0,0,0.0
2020-04-13,Chandigarh,30.7333,76.7794,21.0,0.0,7.0,2,0,0.0
2020-04-13,Chhattisgarh,21.2787,81.8661,31.0,0.0,10.0,13,0,1.0
2020-04-13,Bihar,25.0961,85.3131,64.0,1.0,19.0,1,0,19.0
2020-04-13,Goa,15.2993,74.124,7.0,0.0,5.0,0,0,0.0
2020-04-13,Gujarat,22.2587,71.1924,516.0,25.0,44.0,84,0,0.0
2020-04-13,Haryana,29.0588,76.0856,185.0,3.0,29.0,8,0,0.0
2020-04-13,Himachal Pradesh,31.1048,77.1734,32.0,1.0,13.0,0,0,7.0
2020-04-13,Jammu and Kashmir,33.7782,76.5762,245.0,4.0,6.0,38,0,0.0
2020-04-13,Jharkhand,23.6102,85.2799,19.0,2.0,0.0,2,0,0.0
2020-04-13,Delhi,28.7041,77.1025,1154.0,24.0,27.0,85,0,2.0
2020-04-14,Puducherry,11.9416,79.8083,7.0,0.0,1.0,0,0,0.0
2020-04-14,Maharashtra,19.7515,75.7139,2337.0,160.0,229.0,352,0,12.0
2020-04-14,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-14,Meghalaya,25.467,91.3662,1.0,0.0,0.0,0,0,0.0
2020-04-14,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-14,Odisha,20.9517,85.0985,55.0,1.0,18.0,1,0,6.0
2020-04-14,Punjab,31.1471,75.3412,176.0,12.0,14.0,25,0,9.0
2020-04-14,West Bengal,22.9868,87.855,190.0,7.0,36.0,38,0,7.0
2020-04-14,Tamil Nadu,11.1271,78.6569,1173.0,11.0,58.0,130,0,8.0
2020-04-14,Telengana,18.1124,79.0193,624.0,17.0,100.0,120,0,57.0
2020-04-14,Tripura,23.9408,91.9882,2.0,0.0,0.0,0,0,0.0
2020-04-14,Uttar Pradesh,26.8467,80.9462,657.0,5.0,49.0,174,0,3.0
2020-04-14,Uttarakhand,30.0668,79.0193,35.0,0.0,7.0,0,0,2.0
2020-04-14,Madhya Pradesh,22.9734,78.6569,730.0,50.0,50.0,166,0,50.0
2020-04-14,Rajasthan,27.0238,74.2179,879.0,3.0,133.0,75,0,112.0
2020-04-14,Ladakh,34.2996,78.2932,15.0,0.0,10.0,0,0,0.0
2020-04-14,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0.0,10.0,0,0,0.0
2020-04-14,Karnataka,15.3173,75.7139,258.0,9.0,65.0,26,0,8.0
2020-04-14,Kerala,10.8505,76.2711,379.0,3.0,198.0,3,0,19.0
2020-04-14,Andhra Pradesh,15.9129,79.74,473.0,9.0,14.0,46,0,3.0
2020-04-14,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-14,Assam,26.2006,92.9376,21.0,1.0,0.0,0,0,0.0
2020-04-14,Chandigarh,30.7333,76.7794,21.0,0.0,7.0,0,0,0.0
2020-04-14,Chhattisgarh,21.2787,81.8661,31.0,0.0,10.0,0,0,0.0
2020-04-14,Bihar,25.0961,85.3131,66.0,1.0,26.0,2,0,7.0
2020-04-14,Goa,15.2993,74.124,7.0,0.0,5.0,0,0,0.0
2020-04-14,Gujarat,22.2587,71.1924,617.0,26.0,55.0,101,0,11.0
2020-04-14,Haryana,29.0588,76.0856,199.0,3.0,34.0,14,0,5.0
2020-04-14,Himachal Pradesh,31.1048,77.1734,32.0,1.0,13.0,0,0,0.0
2020-04-14,Jammu and Kashmir,33.7782,76.5762,270.0,4.0,16.0,25,0,10.0
2020-04-14,Jharkhand,23.6102,85.2799,24.0,2.0,0.0,5,0,0.0
2020-04-14,Delhi,28.7041,77.1025,1510.0,28.0,30.0,356,0,3.0
2020-04-15,Puducherry,11.9416,79.8083,7.0,0.0,1.0,0,0,0.0
2020-04-15,Maharashtra,19.7515,75.7139,2687.0,178.0,259.0,350,0,30.0
2020-04-15,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-15,Meghalaya,25.467,91.3662,1.0,0.0,0.0,0,0,0.0
2020-04-15,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-15,Odisha,20.9517,85.0985,60.0,1.0,18.0,5,0,0.0
2020-04-15,Punjab,31.1471,75.3412,176.0,12.0,14.0,0,0,0.0
2020-04-15,West Bengal,22.9868,87.855,213.0,7.0,37.0,23,0,1.0
2020-04-15,Tamil Nadu,11.1271,78.6569,1204.0,12.0,81.0,31,0,23.0
2020-04-15,Telengana,18.1124,79.0193,624.0,17.0,100.0,0,0,0.0
2020-04-15,Tripura,23.9408,91.9882,2.0,0.0,0.0,0,0,0.0
2020-04-15,Uttar Pradesh,26.8467,80.9462,660.0,5.0,50.0,3,0,1.0
2020-04-15,Uttarakhand,30.0668,79.0193,37.0,0.0,9.0,2,0,2.0
2020-04-15,Madhya Pradesh,22.9734,78.6569,730.0,50.0,51.0,0,0,1.0
2020-04-15,Rajasthan,27.0238,74.2179,969.0,3.0,147.0,90,0,14.0
2020-04-15,Ladakh,34.2996,78.2932,17.0,0.0,10.0,2,0,0.0
2020-04-15,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0.0,10.0,0,0,0.0
2020-04-15,Karnataka,15.3173,75.7139,260.0,10.0,71.0,2,0,6.0
2020-04-15,Andhra Pradesh,15.9129,79.74,483.0,9.0,16.0,10,0,2.0
2020-04-15,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-15,Assam,26.2006,92.9376,32.0,1.0,0.0,11,0,0.0
2020-04-15,Bihar,25.0961,85.3131,66.0,1.0,29.0,0,0,3.0
2020-04-15,Chandigarh,30.7333,76.7794,21.0,0.0,7.0,0,0,0.0
2020-04-15,Chhattisgarh,21.2787,81.8661,33.0,0.0,13.0,2,0,3.0
2020-04-15,Kerala,10.8505,76.2711,387.0,3.0,211.0,8,0,13.0
2020-04-15,Goa,15.2993,74.124,7.0,0.0,5.0,0,0,0.0
2020-04-15,Gujarat,22.2587,71.1924,650.0,28.0,59.0,33,0,4.0
2020-04-15,Haryana,29.0588,76.0856,199.0,3.0,34.0,0,0,0.0
2020-04-15,Himachal Pradesh,31.1048,77.1734,33.0,1.0,13.0,1,0,0.0
2020-04-15,Jammu and Kashmir,33.7782,76.5762,278.0,4.0,30.0,8,0,14.0
2020-04-15,Jharkhand,23.6102,85.2799,27.0,2.0,0.0,3,0,0.0
2020-04-15,Delhi,28.7041,77.1025,1561.0,30.0,30.0,51,0,0.0
2020-04-16,Maharashtra,19.7515,75.7139,2916.0,187.0,295.0,229,0,36.0
2020-04-16,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-16,Meghalaya,25.467,91.3662,7.0,1.0,0.0,6,0,0.0
2020-04-16,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-16,Odisha,20.9517,85.0985,60.0,1.0,18.0,0,0,0.0
2020-04-16,Puducherry,11.9416,79.8083,7.0,0.0,1.0,0,0,0.0
2020-04-16,Telengana,18.1124,79.0193,647.0,18.0,120.0,23,0,20.0
2020-04-16,Rajasthan,27.0238,74.2179,1023.0,3.0,147.0,54,0,0.0
2020-04-16,Tamil Nadu,11.1271,78.6569,1242.0,14.0,118.0,38,0,37.0
2020-04-16,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0,1.0
2020-04-16,Uttar Pradesh,26.8467,80.9462,735.0,11.0,51.0,75,0,1.0
2020-04-16,Uttarakhand,30.0668,79.0193,37.0,0.0,9.0,0,0,0.0
2020-04-16,Madhya Pradesh,22.9734,78.6569,987.0,53.0,64.0,257,0,13.0
2020-04-16,Punjab,31.1471,75.3412,186.0,13.0,27.0,10,0,13.0
2020-04-16,West Bengal,22.9868,87.855,231.0,7.0,42.0,18,0,5.0
2020-04-16,Ladakh,34.2996,78.2932,17.0,0.0,10.0,0,0,0.0
2020-04-16,Karnataka,15.3173,75.7139,279.0,12.0,80.0,19,0,9.0
2020-04-16,Kerala,10.8505,76.2711,388.0,3.0,218.0,1,0,7.0
2020-04-16,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0.0,10.0,0,0,0.0
2020-04-16,Andhra Pradesh,15.9129,79.74,525.0,14.0,20.0,42,0,4.0
2020-04-16,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-16,Bihar,25.0961,85.3131,70.0,1.0,29.0,4,0,0.0
2020-04-16,Chandigarh,30.7333,76.7794,21.0,0.0,7.0,0,0,0.0
2020-04-16,Chhattisgarh,21.2787,81.8661,33.0,0.0,17.0,0,0,4.0
2020-04-16,Assam,26.2006,92.9376,33.0,1.0,0.0,1,0,0.0
2020-04-16,Goa,15.2993,74.124,7.0,0.0,5.0,0,0,0.0
2020-04-16,Gujarat,22.2587,71.1924,766.0,33.0,64.0,116,0,5.0
2020-04-16,Haryana,29.0588,76.0856,205.0,3.0,43.0,6,0,9.0
2020-04-16,Himachal Pradesh,31.1048,77.1734,35.0,1.0,16.0,2,0,3.0
2020-04-16,Jammu and Kashmir,33.7782,76.5762,300.0,4.0,36.0,22,0,6.0
2020-04-16,Jharkhand,23.6102,85.2799,28.0,2.0,0.0,1,0,0.0
2020-04-16,Delhi,28.7041,77.1025,1578.0,32.0,40.0,17,0,10.0
2020-04-17,Puducherry,11.9416,79.8083,7.0,0.0,1.0,0,0,0.0
2020-04-17,Maharashtra,19.7515,75.7139,3205.0,194.0,300.0,289,0,5.0
2020-04-17,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-17,Meghalaya,25.467,91.3662,9.0,1.0,0.0,2,0,0.0
2020-04-17,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-17,Odisha,20.9517,85.0985,60.0,1.0,19.0,0,0,1.0
2020-04-17,Punjab,31.1471,75.3412,186.0,13.0,27.0,0,0,0.0
2020-04-17,Madhya Pradesh,22.9734,78.6569,1308.0,57.0,65.0,321,0,1.0
2020-04-17,Tamil Nadu,11.1271,78.6569,1267.0,15.0,180.0,25,0,62.0
2020-04-17,Telengana,18.1124,79.0193,743.0,18.0,186.0,96,0,66.0
2020-04-17,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0,0.0
2020-04-17,Uttar Pradesh,26.8467,80.9462,846.0,14.0,74.0,111,0,23.0
2020-04-17,Uttarakhand,30.0668,79.0193,37.0,0.0,9.0,0,0,0.0
2020-04-17,West Bengal,22.9868,87.855,255.0,10.0,51.0,24,0,9.0
2020-04-17,Rajasthan,27.0238,74.2179,1131.0,11.0,164.0,108,0,17.0
2020-04-17,Ladakh,34.2996,78.2932,18.0,0.0,14.0,1,0,4.0
2020-04-17,Andaman and Nicobar Islands,11.7401,92.6586,11.0,0.0,10.0,0,0,0.0
2020-04-17,Karnataka,15.3173,75.7139,353.0,13.0,82.0,74,0,2.0
2020-04-17,Andhra Pradesh,15.9129,79.74,572.0,14.0,36.0,47,0,16.0
2020-04-17,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-17,Assam,26.2006,92.9376,35.0,1.0,5.0,2,0,5.0
2020-04-17,Bihar,25.0961,85.3131,83.0,1.0,37.0,13,0,8.0
2020-04-17,Chandigarh,30.7333,76.7794,21.0,0.0,9.0,0,0,2.0
2020-04-17,Chhattisgarh,21.2787,81.8661,36.0,0.0,23.0,3,0,6.0
2020-04-17,Kerala,10.8505,76.2711,395.0,3.0,245.0,7,0,27.0
2020-04-17,Goa,15.2993,74.124,7.0,0.0,6.0,0,0,1.0
2020-04-17,Gujarat,22.2587,71.1924,1021.0,38.0,74.0,255,0,10.0
2020-04-17,Haryana,29.0588,76.0856,205.0,3.0,43.0,0,0,0.0
2020-04-17,Himachal Pradesh,31.1048,77.1734,35.0,1.0,16.0,0,0,0.0
2020-04-17,Jammu and Kashmir,33.7782,76.5762,314.0,4.0,38.0,14,0,2.0
2020-04-17,Jharkhand,23.6102,85.2799,29.0,2.0,0.0,1,0,0.0
2020-04-17,Delhi,28.7041,77.1025,1640.0,38.0,51.0,62,0,11.0
2020-04-18,Maharashtra,19.7515,75.7139,3323.0,201.0,331.0,118,0,31.0
2020-04-18,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-18,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-18,Odisha,20.9517,85.0985,60.0,1.0,19.0,0,0,0.0
2020-04-18,Puducherry,11.9416,79.8083,7.0,0.0,1.0,0,0,0.0
2020-04-18,Punjab,31.1471,75.3412,202.0,13.0,27.0,16,0,0.0
2020-04-18,Telengana,18.1124,79.0193,766.0,18.0,186.0,23,0,0.0
2020-04-18,Tamil Nadu,11.1271,78.6569,1323.0,15.0,283.0,56,0,103.0
2020-04-18,Madhya Pradesh,22.9734,78.6569,1310.0,69.0,69.0,2,0,4.0
2020-04-18,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0,0.0
2020-04-18,Uttar Pradesh,26.8467,80.9462,849.0,14.0,82.0,3,0,8.0
2020-04-18,Uttarakhand,30.0668,79.0193,40.0,0.0,9.0,3,0,0.0
2020-04-18,West Bengal,22.9868,87.855,287.0,10.0,55.0,32,0,4.0
2020-04-18,Rajasthan,27.0238,74.2179,1229.0,11.0,183.0,98,0,19.0
2020-04-18,Kerala,10.8505,76.2711,396.0,3.0,255.0,1,0,10.0
2020-04-18,Meghalaya,25.467,91.3662,9.0,1.0,0.0,0,0,0.0
2020-04-18,Ladakh,34.2996,78.2932,18.0,0.0,14.0,0,0,0.0
2020-04-18,Karnataka,15.3173,75.7139,359.0,13.0,89.0,6,0,7.0
2020-04-18,Andaman and Nicobar Islands,11.7401,92.6586,12.0,0.0,11.0,1,0,1.0
2020-04-18,Andhra Pradesh,15.9129,79.74,572.0,14.0,36.0,0,0,0.0
2020-04-18,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-18,Bihar,25.0961,85.3131,83.0,2.0,37.0,0,0,0.0
2020-04-18,Chandigarh,30.7333,76.7794,21.0,0.0,9.0,0,0,0.0
2020-04-18,Chhattisgarh,21.2787,81.8661,36.0,0.0,24.0,0,0,1.0
2020-04-18,Assam,26.2006,92.9376,35.0,1.0,5.0,0,0,0.0
2020-04-18,Goa,15.2993,74.124,7.0,0.0,6.0,0,0,0.0
2020-04-18,Gujarat,22.2587,71.1924,1099.0,41.0,86.0,78,0,12.0
2020-04-18,Haryana,29.0588,76.0856,225.0,3.0,43.0,20,0,0.0
2020-04-18,Himachal Pradesh,31.1048,77.1734,36.0,1.0,16.0,1,0,0.0
2020-04-18,Jammu and Kashmir,33.7782,76.5762,328.0,5.0,42.0,14,0,4.0
2020-04-18,Jharkhand,23.6102,85.2799,33.0,2.0,0.0,4,0,0.0
2020-04-18,Delhi,28.7041,77.1025,1707.0,42.0,72.0,67,0,21.0
2020-04-19,Odisha,20.9517,85.0985,61.0,1.0,24.0,1,0,5.0
2020-04-19,Madhya Pradesh,22.9734,78.6569,1407.0,70.0,127.0,97,0,58.0
2020-04-19,Maharashtra,19.7515,75.7139,3651.0,211.0,365.0,328,0,34.0
2020-04-19,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-19,Meghalaya,25.467,91.3662,11.0,1.0,0.0,2,0,0.0
2020-04-19,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-19,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0,2.0
2020-04-19,Ladakh,34.2996,78.2932,18.0,0.0,14.0,0,0,0.0
2020-04-19,Rajasthan,27.0238,74.2179,1351.0,11.0,183.0,122,0,0.0
2020-04-19,Tamil Nadu,11.1271,78.6569,1372.0,15.0,365.0,49,0,82.0
2020-04-19,Telengana,18.1124,79.0193,809.0,18.0,186.0,43,0,0.0
2020-04-19,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0,0.0
2020-04-19,Uttar Pradesh,26.8467,80.9462,969.0,14.0,86.0,120,0,4.0
2020-04-19,Uttarakhand,30.0668,79.0193,42.0,0.0,9.0,2,0,0.0
2020-04-19,Punjab,31.1471,75.3412,202.0,13.0,27.0,0,0,0.0
2020-04-19,West Bengal,22.9868,87.855,310.0,12.0,62.0,23,0,7.0
2020-04-19,Kerala,10.8505,76.2711,400.0,3.0,257.0,4,0,2.0
2020-04-19,Jharkhand,23.6102,85.2799,34.0,2.0,0.0,1,0,0.0
2020-04-19,Andaman and Nicobar Islands,11.7401,92.6586,14.0,0.0,11.0,2,0,0.0
2020-04-19,Andhra Pradesh,15.9129,79.74,603.0,15.0,42.0,31,0,6.0
2020-04-19,Arunachal Pradesh,28.218000000000004,94.7278,1.0,0.0,0.0,0,0,0.0
2020-04-19,Assam,26.2006,92.9376,35.0,1.0,12.0,0,0,7.0
2020-04-19,Bihar,25.0961,85.3131,86.0,2.0,37.0,3,0,0.0
2020-04-19,Chandigarh,30.7333,76.7794,23.0,0.0,10.0,2,0,1.0
2020-04-19,Karnataka,15.3173,75.7139,384.0,14.0,104.0,25,0,15.0
2020-04-19,Delhi,28.7041,77.1025,1893.0,42.0,72.0,186,0,0.0
2020-04-19,Goa,15.2993,74.124,7.0,0.0,6.0,0,0,0.0
2020-04-19,Gujarat,22.2587,71.1924,1376.0,53.0,93.0,277,0,7.0
2020-04-19,Haryana,29.0588,76.0856,225.0,3.0,43.0,0,0,0.0
2020-04-19,Himachal Pradesh,31.1048,77.1734,39.0,1.0,16.0,3,0,0.0
2020-04-19,Jammu and Kashmir,33.7782,76.5762,341.0,5.0,51.0,13,0,9.0
2020-04-19,Chhattisgarh,21.2787,81.8661,36.0,0.0,24.0,0,0,0.0
2020-04-20,Madhya Pradesh,22.9734,78.6569,1407.0,70.0,127.0,0,0,0.0
2020-04-20,Maharashtra,19.7515,75.7139,4203.0,223.0,507.0,552,0,142.0
2020-04-20,Manipur,24.6637,93.9063,2.0,0.0,1.0,0,0,0.0
2020-04-20,Meghalaya,25.467,91.3662,11.0,1.0,0.0,0,0,0.0
2020-04-20,Mizoram,23.1645,92.9376,1.0,0.0,0.0,0,0,0.0
2020-04-20,Odisha,20.9517,85.0985,68.0,1.0,24.0,7,0,0.0
2020-04-20,Puducherry,11.9416,79.8083,7.0,0.0,3.0,0,0,0.0
2020-04-20,Tamil Nadu,11.1271,78.6569,1477.0,15.0,411.0,105,0,46.0
2020-04-20,Rajasthan,27.0238,74.2179,1478.0,14.0,183.0,127,0,0.0
2020-04-20,Telengana,18.1124,79.0193,844.0,18.0,186.0,35,0,0.0
2020-04-20,Tripura,23.9408,91.9882,2.0,0.0,1.0,0,0,0.0
2020-04-20,Uttar Pradesh,26.8467,80.9462,1084.0,17.0,108.0,115,0,22.0
